EmployeeID,Age,Gender,Department,JobRole,Education,EducationField,MaritalStatus,JobLevel,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,TotalWorkingYears,MonthlyIncome,HourlyRate,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,WorkLifeBalance,OverTime,BusinessTravel,PerformanceRating,TrainingTimesLastYear,NumCompaniesWorked,DistanceFromHome,JobInvolvement,StockOptionLevel,PromotionLast5Years,EmploymentType,Attrition
EMP01054,49,Male,Research & Development,Laboratory Technician,3,Medical,Married,4,22,4,17,29,83747,42,3,3,3,3,No,Travel_Frequently,3,2,7,19,3,1,1,Contract,No
EMP01055,42,Female,Research & Development,Healthcare Representative,1,Medical,Single,4,6,4,1,22,92006,92,4,1,4,3,Yes,Travel_Frequently,4,3,7,5,2,2,1,Full-Time,No
EMP01056,38,Female,Research & Development,Healthcare Representative,1,Life Sciences,Single,3,17,6,12,18,55143,71,4,1,4,2,Yes,Travel_Rarely,3,4,2,26,4,1,0,Full-Time,No
EMP01057,51,Male,Sales,Sales Manager,2,Marketing,Single,4,25,21,5,30,85538,83,1,3,4,3,Yes,Travel_Frequently,3,4,0,2,2,1,1,Full-Time,Yes
EMP01058,49,Female,Sales,Sales Executive,4,Life Sciences,Married,5,10,5,7,29,92813,96,3,3,3,3,No,Travel_Frequently,3,2,7,33,3,2,1,Full-Time,No
EMP01059,48,Male,Sales,Sales Manager,3,Life Sciences,Single,5,9,5,4,26,94217,85,3,1,3,2,No,Travel_Rarely,3,4,6,37,2,1,1,Full-Time,No
EMP01060,48,Male,Sales,Sales Executive,4,Marketing,Married,4,7,6,2,26,103775,48,4,3,4,2,No,Travel_Rarely,3,3,7,25,3,1,0,Full-Time,No
EMP01061,49,Male,Human Resources,Recruiter,3,Medical,Single,5,8,7,3,28,87545,75,3,4,2,3,No,Travel_Rarely,3,1,0,25,3,1,0,Part-Time,No
EMP01062,35,Female,Sales,Sales Manager,2,Other,Divorced,3,11,5,2,15,63354,44,3,4,4,3,No,Travel_Rarely,2,2,7,39,2,2,0,Full-Time,No
EMP01063,59,Female,Research & Development,Manufacturing Director,3,Other,Divorced,5,21,7,4,37,102760,61,1,1,4,3,No,Non-Travel,3,0,6,30,3,0,0,Full-Time,No
EMP01064,38,Male,Sales,Sales Executive,4,Other,Married,3,14,11,1,17,80735,78,3,3,3,3,Yes,Non-Travel,1,2,6,4,3,0,1,Full-Time,No
EMP01065,37,Female,Sales,Sales Representative,3,Marketing,Married,3,11,6,1,15,66675,50,1,3,4,2,No,Travel_Rarely,2,2,0,19,3,0,1,Full-Time,No
EMP01066,20,Male,Research & Development,Laboratory Technician,5,Technical Degree,Single,1,0,0,0,0,40323,94,4,1,4,4,Yes,Travel_Frequently,3,1,2,27,3,2,0,Full-Time,Yes
EMP01067,33,Male,Research & Development,Manufacturing Director,4,Technical Degree,Single,3,8,7,4,12,80525,99,4,4,3,4,Yes,Travel_Rarely,2,5,0,39,3,0,1,Full-Time,No
EMP01068,21,Male,Sales,Sales Representative,3,Technical Degree,Single,2,0,0,0,0,48240,56,3,4,3,3,Yes,Travel_Frequently,4,5,2,24,1,0,1,Full-Time,No
EMP01069,47,Female,Sales,Sales Manager,3,Human Resources,Married,4,10,2,0,24,81617,52,3,4,4,1,Yes,Travel_Rarely,4,0,6,37,3,3,1,Full-Time,No
EMP01070,49,Female,Research & Development,Research Scientist,5,Medical,Married,4,20,4,13,29,80205,76,4,4,3,3,Yes,Travel_Rarely,3,0,3,25,3,3,1,Part-Time,No
EMP01071,57,Male,Sales,Sales Manager,4,Medical,Divorced,5,7,4,3,34,117777,41,2,4,1,3,No,Travel_Rarely,4,0,3,29,3,3,0,Full-Time,No
EMP01072,23,Male,Sales,Sales Representative,1,Human Resources,Married,2,0,0,0,2,41864,95,2,3,4,4,Yes,Travel_Rarely,4,5,4,31,4,0,0,Full-Time,Yes
EMP01073,20,Male,Human Resources,Human Resources,3,Life Sciences,Married,2,0,0,0,0,48202,34,4,3,3,4,No,Travel_Frequently,3,6,7,35,1,2,1,Full-Time,No
EMP01074,27,Male,Research & Development,Research Scientist,4,Other,Married,2,3,1,0,5,57105,38,4,4,4,4,Yes,Travel_Frequently,4,1,1,28,2,0,0,Full-Time,No
EMP01075,48,Male,Research & Development,Research Scientist,4,Technical Degree,Married,4,11,5,4,28,88352,49,4,3,1,1,Yes,Non-Travel,2,4,0,38,2,0,0,Part-Time,No
EMP01076,58,Female,Research & Development,Laboratory Technician,2,Other,Single,5,26,19,13,35,99337,92,2,2,1,4,No,Travel_Frequently,3,0,5,4,1,0,1,Full-Time,No
EMP01077,22,Male,Research & Development,Healthcare Representative,4,Technical Degree,Married,2,1,0,0,2,53758,59,1,3,4,3,No,Travel_Rarely,3,4,0,28,2,1,0,Full-Time,Yes
EMP01078,51,Male,Research & Development,Research Director,5,Other,Married,4,13,12,0,30,74005,45,1,4,1,4,No,Non-Travel,3,3,1,31,4,0,1,Full-Time,No
EMP01079,29,Male,Research & Development,Healthcare Representative,2,Life Sciences,Married,2,1,0,0,6,51137,34,2,1,4,3,No,Travel_Rarely,1,1,7,23,2,1,1,Full-Time,No
EMP01080,29,Female,Research & Development,Manufacturing Director,4,Other,Divorced,3,8,7,1,9,69353,58,4,3,4,2,No,Travel_Rarely,3,4,7,14,3,2,1,Full-Time,No
EMP01081,38,Female,Sales,Sales Executive,1,Other,Single,3,7,2,2,16,81937,76,2,4,4,3,No,Travel_Rarely,3,5,6,28,2,0,1,Full-Time,No
EMP01082,53,Male,Research & Development,Manufacturing Director,1,Marketing,Single,5,8,6,3,31,91178,51,4,4,1,2,No,Travel_Rarely,3,6,1,14,3,0,0,Full-Time,No
EMP01083,52,Female,Research & Development,Research Director,2,Other,Married,5,18,6,1,32,119404,86,2,4,3,3,No,Non-Travel,3,5,6,1,4,0,1,Full-Time,No
EMP01084,42,Male,Human Resources,Recruiter,1,Marketing,Married,3,17,4,9,22,73843,64,3,3,4,4,Yes,Travel_Rarely,3,0,4,32,2,3,1,Full-Time,Yes
EMP01085,47,Male,Research & Development,Healthcare Representative,4,Medical,Single,4,10,8,4,27,67093,89,4,1,3,1,No,Non-Travel,3,6,1,18,4,0,1,Full-Time,No
EMP01086,51,Male,Research & Development,Manufacturing Director,1,Human Resources,Married,5,12,10,2,30,112745,99,2,4,3,2,No,Travel_Frequently,2,0,2,5,4,0,0,Full-Time,No
EMP01087,26,Male,Sales,Sales Executive,2,Other,Divorced,1,1,0,0,5,28636,89,3,2,3,2,No,Travel_Rarely,3,6,0,15,3,0,1,Full-Time,Yes
EMP01088,48,Male,Research & Development,Research Director,2,Medical,Divorced,5,25,19,1,26,125428,87,2,3,1,3,No,Travel_Rarely,3,4,1,16,2,2,1,Full-Time,No
EMP01089,27,Female,Sales,Sales Executive,2,Marketing,Single,2,2,1,0,6,61743,32,1,2,4,4,Yes,Travel_Rarely,2,5,2,36,3,0,0,Full-Time,Yes
EMP01090,20,Female,Research & Development,Research Director,1,Other,Divorced,2,0,0,0,0,47936,63,3,2,4,2,No,Travel_Rarely,3,4,1,36,4,0,0,Full-Time,Yes
EMP01091,22,Female,Sales,Sales Manager,4,Other,Married,1,0,0,0,0,32297,74,3,3,4,2,Yes,Travel_Rarely,3,3,5,30,2,0,0,Full-Time,Yes
EMP01092,43,Male,Research & Development,Manufacturing Director,2,Life Sciences,Married,4,6,3,3,22,81176,79,3,3,3,4,No,Non-Travel,2,1,2,38,3,2,1,Full-Time,No
EMP01093,42,Male,Sales,Sales Representative,4,Medical,Married,4,18,10,7,19,80190,31,4,3,4,4,Yes,Travel_Frequently,3,5,3,23,2,0,0,Full-Time,Yes
EMP01094,27,Female,Research & Development,Manufacturing Director,4,Technical Degree,Married,2,5,2,0,6,49736,44,3,4,2,1,Yes,Travel_Frequently,3,2,7,11,2,1,1,Part-Time,No
EMP01095,56,Male,Human Resources,Human Resources,1,Technical Degree,Married,5,30,27,8,34,93849,66,1,2,3,3,No,Travel_Rarely,3,5,2,25,4,0,1,Full-Time,No
EMP01096,22,Male,Sales,Sales Manager,4,Life Sciences,Married,2,0,0,0,2,55707,44,3,2,3,3,No,Travel_Rarely,4,3,4,2,3,3,1,Full-Time,No
EMP01097,52,Male,Research & Development,Healthcare Representative,1,Marketing,Married,5,21,6,14,30,86688,89,1,3,4,3,Yes,Travel_Rarely,2,5,6,35,2,1,1,Full-Time,No
EMP01098,47,Female,Research & Development,Healthcare Representative,2,Technical Degree,Married,5,21,13,12,26,118388,93,3,3,4,3,No,Travel_Rarely,3,3,2,24,3,1,1,Part-Time,No
EMP01099,27,Male,Sales,Sales Executive,1,Technical Degree,Single,1,6,4,2,7,41454,81,3,4,4,4,Yes,Travel_Rarely,3,5,1,13,2,0,1,Full-Time,No
EMP01100,53,Male,Research & Development,Research Director,3,Human Resources,Divorced,5,11,3,3,33,101206,52,2,1,4,1,Yes,Travel_Rarely,3,3,3,37,2,0,1,Contract,Yes
EMP01101,54,Female,Sales,Sales Manager,3,Medical,Married,5,27,13,7,34,118701,66,4,4,4,2,Yes,Travel_Rarely,3,6,7,30,3,0,1,Full-Time,No
EMP01102,51,Male,Research & Development,Healthcare Representative,4,Marketing,Married,4,13,12,9,28,75938,70,4,3,1,3,No,Travel_Rarely,3,0,7,11,3,1,0,Contract,No
EMP01103,43,Male,Research & Development,Healthcare Representative,3,Other,Single,3,7,2,0,21,54103,86,4,3,4,3,No,Travel_Frequently,3,4,3,23,2,3,0,Contract,No
EMP01104,33,Male,Research & Development,Manufacturing Director,4,Medical,Married,3,5,3,3,10,73055,54,2,1,3,4,No,Non-Travel,2,5,2,28,1,0,0,Full-Time,No
EMP01105,51,Male,Research & Development,Manufacturing Director,2,Marketing,Single,5,25,19,13,31,100342,66,3,3,3,3,No,Travel_Rarely,3,1,1,29,3,2,1,Full-Time,No
EMP01106,35,Female,Sales,Sales Representative,4,Technical Degree,Single,3,7,3,3,13,71415,69,4,2,1,1,Yes,Travel_Rarely,3,0,7,15,4,0,0,Full-Time,Yes
EMP01107,23,Male,Sales,Sales Representative,2,Human Resources,Married,1,0,0,0,1,42889,75,2,2,3,3,No,Non-Travel,4,3,3,3,4,3,1,Part-Time,No
EMP01108,56,Male,Research & Development,Manufacturing Director,2,Medical,Married,5,34,26,16,35,124151,89,4,3,2,3,No,Travel_Rarely,3,1,5,9,2,0,1,Part-Time,No
EMP01109,40,Female,Research & Development,Laboratory Technician,2,Technical Degree,Married,4,8,4,3,17,91043,48,1,4,3,4,Yes,Travel_Frequently,3,0,2,8,3,0,0,Full-Time,No
EMP01110,33,Female,Research & Development,Manufacturing Director,2,Marketing,Single,2,6,3,0,10,59137,38,1,4,3,3,No,Travel_Rarely,3,2,2,33,4,1,1,Full-Time,No
EMP01111,50,Female,Research & Development,Healthcare Representative,3,Medical,Married,5,14,10,3,29,82947,98,4,3,4,3,No,Non-Travel,4,5,6,34,3,1,1,Part-Time,No
EMP01112,37,Male,Research & Development,Research Director,4,Other,Single,4,7,4,4,14,72567,34,4,3,4,3,No,Travel_Rarely,4,5,7,9,4,1,1,Full-Time,No
EMP01113,26,Male,Research & Development,Research Scientist,1,Medical,Divorced,1,4,3,1,6,40147,55,4,3,3,3,No,Travel_Rarely,3,3,7,17,4,1,1,Part-Time,No
EMP01114,29,Female,Research & Development,Research Director,4,Technical Degree,Married,3,8,3,2,9,67138,48,4,4,3,3,No,Travel_Rarely,3,0,7,1,2,1,1,Part-Time,No
EMP01115,26,Female,Research & Development,Manufacturing Director,4,Medical,Married,1,1,0,0,3,35408,59,1,3,2,2,No,Travel_Frequently,2,0,2,5,2,0,0,Part-Time,Yes
EMP01116,52,Male,Research & Development,Manufacturing Director,4,Other,Single,5,25,9,14,31,93400,77,2,2,3,4,No,Travel_Rarely,3,3,3,30,2,0,0,Full-Time,No
EMP01117,42,Male,Sales,Sales Manager,2,Human Resources,Single,4,5,1,2,20,89986,45,4,2,1,3,Yes,Travel_Rarely,3,2,0,11,2,0,1,Full-Time,Yes
EMP01118,40,Male,Research & Development,Manufacturing Director,3,Human Resources,Divorced,3,6,1,2,17,59382,47,2,3,4,3,No,Travel_Frequently,3,5,1,28,4,1,1,Full-Time,Yes
EMP01119,38,Female,Human Resources,HR Manager,5,Technical Degree,Single,4,9,8,3,16,90749,85,3,3,3,4,Yes,Travel_Rarely,2,4,4,38,4,1,0,Contract,No
EMP01120,38,Male,Research & Development,Laboratory Technician,4,Marketing,Married,3,3,2,1,17,59024,50,3,1,1,4,Yes,Travel_Rarely,3,2,4,17,1,1,0,Full-Time,No
EMP01121,55,Male,Sales,Sales Manager,3,Technical Degree,Married,5,13,9,6,33,82017,60,1,4,3,4,No,Travel_Rarely,3,3,7,23,3,1,1,Full-Time,No
EMP01122,48,Male,Research & Development,Manufacturing Director,2,Human Resources,Single,5,16,11,2,27,94411,30,2,4,3,4,No,Travel_Rarely,3,4,1,18,3,0,0,Full-Time,No
EMP01123,37,Female,Research & Development,Laboratory Technician,2,Life Sciences,Married,4,3,2,2,16,75314,32,3,3,3,2,No,Travel_Frequently,3,0,0,37,3,2,1,Full-Time,No
EMP01124,21,Female,Human Resources,Recruiter,3,Life Sciences,Married,1,0,0,0,1,42718,54,4,1,1,3,No,Travel_Rarely,3,6,6,27,3,0,1,Full-Time,No
EMP01125,20,Male,Sales,Sales Manager,4,Medical,Single,2,0,0,0,0,42118,37,4,3,4,3,Yes,Travel_Frequently,3,6,6,25,4,1,0,Full-Time,No
EMP01126,24,Female,Sales,Sales Representative,2,Other,Single,1,1,0,0,3,30964,94,3,4,2,2,No,Travel_Rarely,1,2,6,5,2,0,1,Full-Time,No
EMP01127,39,Female,Human Resources,HR Manager,3,Medical,Single,3,15,14,9,16,70834,91,3,4,1,4,Yes,Travel_Frequently,3,6,6,19,2,1,0,Full-Time,Yes
EMP01128,30,Male,Research & Development,Research Director,3,Life Sciences,Divorced,2,7,5,0,10,52345,36,2,2,1,3,No,Non-Travel,2,2,1,27,1,1,1,Part-Time,No
EMP01129,21,Male,Research & Development,Research Scientist,3,Human Resources,Married,1,0,0,0,0,28806,36,1,2,3,3,No,Travel_Frequently,3,6,2,13,3,0,1,Full-Time,Yes
EMP01130,22,Male,Human Resources,HR Manager,4,Medical,Single,1,0,0,0,0,28169,37,3,3,1,4,Yes,Travel_Frequently,4,5,5,7,2,1,1,Full-Time,No
EMP01131,42,Female,Sales,Sales Executive,4,Technical Degree,Single,4,16,10,4,20,104834,48,1,3,1,2,No,Travel_Rarely,4,6,1,26,3,0,1,Full-Time,No
EMP01132,31,Male,Research & Development,Manufacturing Director,3,Other,Married,2,2,0,1,8,56612,46,2,3,3,3,No,Travel_Rarely,3,5,1,14,3,0,0,Full-Time,Yes
EMP01133,39,Female,Sales,Sales Manager,4,Technical Degree,Married,4,5,3,0,17,80550,40,3,4,3,3,No,Travel_Rarely,4,4,5,27,3,1,1,Full-Time,No
EMP01134,24,Female,Research & Development,Research Director,2,Other,Married,2,1,0,0,2,52090,78,3,3,1,2,No,Travel_Frequently,3,0,3,8,3,2,1,Full-Time,No
EMP01135,56,Male,Research & Development,Manufacturing Director,2,Human Resources,Married,5,22,5,1,35,91444,40,1,1,2,2,Yes,Travel_Rarely,4,2,4,31,2,0,0,Full-Time,Yes
EMP01136,57,Female,Research & Development,Healthcare Representative,2,Medical,Single,5,29,27,0,35,95086,70,3,4,3,4,Yes,Travel_Rarely,3,4,7,35,4,0,0,Full-Time,No
EMP01137,49,Male,Human Resources,Human Resources,2,Other,Married,5,21,14,15,27,109230,91,3,1,2,3,Yes,Travel_Frequently,2,2,4,27,4,1,0,Full-Time,No
EMP01138,28,Male,Research & Development,Research Director,2,Technical Degree,Divorced,2,4,3,1,6,61987,81,1,4,3,4,Yes,Travel_Rarely,3,6,7,4,2,1,0,Part-Time,No
EMP01139,53,Female,Research & Development,Laboratory Technician,2,Medical,Single,5,30,22,8,31,87612,95,4,3,1,3,No,Travel_Rarely,3,5,2,4,2,0,1,Full-Time,No
EMP01140,54,Female,Sales,Sales Representative,4,Medical,Married,5,20,9,3,33,118126,97,1,4,1,2,No,Travel_Frequently,3,0,5,18,4,2,0,Full-Time,No
EMP01141,41,Male,Research & Development,Research Director,2,Technical Degree,Married,3,5,3,2,19,57379,96,4,2,3,2,No,Non-Travel,3,6,6,23,1,1,1,Full-Time,No
EMP01142,43,Female,Research & Development,Manufacturing Director,4,Life Sciences,Married,3,17,12,6,20,60322,69,1,1,2,3,No,Travel_Rarely,3,0,6,32,2,0,0,Part-Time,Yes
EMP01143,36,Female,Sales,Sales Manager,1,Other,Single,4,6,5,4,16,67749,34,4,3,1,4,No,Travel_Rarely,3,1,2,12,3,0,0,Full-Time,No
EMP01144,29,Male,Research & Development,Healthcare Representative,5,Technical Degree,Married,3,4,1,3,6,57985,51,1,3,3,1,No,Travel_Rarely,4,4,3,20,2,1,0,Contract,No
EMP01145,49,Female,Research & Development,Healthcare Representative,4,Human Resources,Married,5,28,25,14,29,121704,66,4,2,4,4,No,Travel_Rarely,4,5,2,12,2,1,0,Full-Time,No
EMP01146,42,Male,Research & Development,Healthcare Representative,1,Marketing,Married,4,14,13,4,19,84218,40,3,4,4,4,No,Travel_Rarely,3,5,5,8,3,0,1,Full-Time,No
EMP01147,51,Male,Research & Development,Research Scientist,4,Technical Degree,Single,4,20,14,7,31,69328,73,4,4,4,4,No,Travel_Rarely,3,5,5,22,3,3,1,Full-Time,No
EMP01148,36,Male,Research & Development,Healthcare Representative,3,Medical,Single,3,9,8,4,16,83781,82,3,3,4,3,Yes,Travel_Rarely,4,6,0,27,4,0,0,Full-Time,No
EMP01149,36,Female,Sales,Sales Executive,4,Medical,Single,4,7,3,0,16,100580,90,1,2,4,4,No,Travel_Rarely,4,3,3,17,4,1,1,Full-Time,No
EMP01150,33,Female,Sales,Sales Executive,3,Technical Degree,Married,2,6,5,1,13,58912,96,4,4,4,3,Yes,Travel_Rarely,2,2,5,32,1,0,1,Full-Time,No
EMP01151,28,Male,Research & Development,Research Scientist,3,Marketing,Single,3,4,3,0,7,82954,42,1,4,3,1,No,Travel_Rarely,3,0,5,33,2,2,1,Full-Time,No
EMP01152,59,Male,Research & Development,Research Director,4,Technical Degree,Married,5,28,6,1,36,89286,40,4,3,3,2,No,Travel_Rarely,3,2,3,31,3,2,1,Full-Time,No
EMP01153,21,Female,Sales,Sales Representative,3,Marketing,Married,1,0,0,0,1,41850,40,1,4,2,4,Yes,Travel_Rarely,3,2,6,6,3,0,1,Part-Time,No
EMP01154,44,Male,Research & Development,Research Director,1,Marketing,Married,4,7,4,2,21,93209,36,3,2,3,1,No,Travel_Rarely,2,3,1,39,2,3,1,Full-Time,No
EMP01155,58,Female,Research & Development,Manufacturing Director,4,Human Resources,Married,5,21,11,13,36,119493,46,4,2,4,3,No,Travel_Frequently,3,0,6,9,2,0,1,Full-Time,No
EMP01156,28,Female,Research & Development,Research Scientist,3,Other,Married,2,6,3,2,8,59925,77,3,1,3,1,No,Travel_Rarely,3,1,1,32,2,1,0,Full-Time,No
EMP01157,41,Male,Sales,Sales Manager,3,Medical,Single,4,10,3,2,18,79813,43,2,4,4,2,No,Non-Travel,3,5,0,36,3,2,1,Full-Time,No
EMP01158,23,Female,Research & Development,Laboratory Technician,1,Medical,Single,2,1,0,0,2,59385,92,4,3,3,1,Yes,Travel_Frequently,3,4,6,16,2,1,1,Full-Time,No
EMP01159,45,Male,Research & Development,Manufacturing Director,3,Marketing,Married,4,17,14,7,22,76535,93,4,2,3,4,No,Travel_Frequently,2,2,5,12,4,3,1,Full-Time,No
EMP01160,48,Female,Research & Development,Research Director,5,Medical,Married,5,20,4,4,28,94329,94,4,2,3,3,No,Travel_Rarely,4,3,3,3,2,2,1,Full-Time,No
EMP01161,53,Female,Research & Development,Research Scientist,2,Life Sciences,Single,5,16,6,7,31,84067,63,3,1,3,4,Yes,Travel_Frequently,4,3,3,27,4,3,1,Full-Time,No
EMP01162,42,Female,Research & Development,Healthcare Representative,3,Marketing,Married,3,17,3,13,19,83004,38,3,2,3,3,No,Travel_Rarely,3,4,7,27,4,0,1,Full-Time,No
EMP01163,56,Male,Research & Development,Laboratory Technician,4,Medical,Single,5,11,5,0,34,92581,66,3,3,4,4,No,Travel_Rarely,4,4,1,9,3,0,1,Full-Time,No
EMP01164,30,Female,Sales,Sales Manager,4,Life Sciences,Single,2,8,6,1,9,53294,59,2,2,4,3,Yes,Travel_Rarely,2,6,6,17,3,1,1,Full-Time,No
EMP01165,25,Male,Research & Development,Research Scientist,3,Human Resources,Single,2,0,0,0,2,50191,70,4,2,4,3,No,Travel_Rarely,3,0,4,5,3,1,1,Full-Time,No
EMP01166,37,Male,Research & Development,Laboratory Technician,3,Medical,Divorced,3,2,1,1,14,83787,74,2,4,2,3,Yes,Travel_Rarely,2,2,4,26,2,1,0,Contract,No
EMP01167,40,Male,Research & Development,Research Scientist,5,Life Sciences,Single,4,17,11,10,19,79366,76,3,3,4,3,No,Travel_Rarely,3,2,5,21,2,0,0,Full-Time,No
EMP01168,55,Male,Sales,Sales Representative,4,Technical Degree,Single,5,13,5,9,34,115252,36,3,4,2,4,No,Non-Travel,3,4,1,1,3,2,1,Full-Time,No
EMP01169,57,Male,Sales,Sales Executive,2,Other,Single,5,28,26,7,36,118826,43,4,1,2,3,Yes,Travel_Rarely,3,5,5,1,3,3,0,Full-Time,No
EMP01170,53,Female,Human Resources,Recruiter,1,Technical Degree,Single,5,28,22,22,33,99305,77,4,3,4,4,No,Travel_Rarely,3,6,2,35,3,0,1,Full-Time,No
EMP01171,36,Female,Research & Development,Research Scientist,3,Life Sciences,Married,3,14,9,1,16,65462,35,3,3,2,3,Yes,Travel_Rarely,3,1,3,9,3,0,1,Full-Time,No
EMP01172,56,Male,Human Resources,HR Manager,2,Marketing,Single,5,32,24,1,33,113820,63,3,2,1,2,No,Travel_Rarely,3,2,6,23,3,0,1,Full-Time,No
EMP01173,44,Female,Research & Development,Manufacturing Director,2,Marketing,Single,5,9,8,6,21,121499,75,4,1,3,3,No,Travel_Frequently,4,3,6,38,3,0,1,Contract,No
EMP01174,57,Male,Research & Development,Research Director,4,Medical,Married,5,26,20,19,34,114154,88,3,4,4,2,No,Travel_Rarely,3,5,5,4,3,1,1,Full-Time,No
EMP01175,31,Female,Research & Development,Research Scientist,1,Technical Degree,Single,3,2,0,0,9,60704,99,1,4,2,3,Yes,Travel_Rarely,3,4,0,19,3,3,1,Full-Time,Yes
EMP01176,42,Female,Human Resources,Recruiter,4,Marketing,Married,3,11,8,0,21,81531,37,1,1,3,3,No,Travel_Rarely,3,2,6,37,4,0,1,Full-Time,No
EMP01177,41,Male,Research & Development,Research Director,2,Marketing,Married,3,15,3,0,18,65758,53,1,2,3,4,No,Travel_Rarely,4,0,4,5,3,1,1,Part-Time,No
EMP01178,40,Female,Research & Development,Healthcare Representative,4,Technical Degree,Single,4,9,4,0,19,88772,96,3,4,4,1,No,Non-Travel,3,4,5,28,3,1,1,Full-Time,No
EMP01179,46,Male,Sales,Sales Executive,4,Human Resources,Married,5,17,8,2,26,117711,33,4,1,4,1,No,Travel_Rarely,3,3,2,23,3,0,1,Full-Time,No
EMP01180,50,Male,Research & Development,Research Scientist,1,Marketing,Single,4,17,5,13,29,73647,30,2,3,3,1,Yes,Travel_Rarely,3,0,3,38,3,1,1,Full-Time,No
EMP01181,25,Female,Research & Development,Manufacturing Director,3,Other,Married,1,2,0,1,3,40994,63,3,4,2,3,No,Travel_Rarely,3,6,7,23,3,1,1,Full-Time,Yes
EMP01182,46,Male,Sales,Sales Representative,2,Life Sciences,Married,5,23,7,14,24,106771,38,4,4,2,4,No,Travel_Rarely,3,4,6,18,1,2,0,Part-Time,No
EMP01183,59,Male,Sales,Sales Representative,4,Medical,Single,5,9,6,5,38,120590,92,4,3,3,4,No,Non-Travel,3,4,7,29,4,1,0,Contract,No
EMP01184,53,Male,Sales,Sales Manager,4,Marketing,Married,5,20,16,8,31,87046,39,3,2,4,3,No,Travel_Frequently,3,2,2,28,1,1,1,Full-Time,No
EMP01185,31,Female,Sales,Sales Manager,3,Other,Divorced,3,8,7,5,9,66801,39,2,2,1,4,No,Travel_Rarely,3,0,7,9,3,0,1,Full-Time,No
EMP01186,26,Male,Sales,Sales Executive,3,Other,Divorced,1,3,1,1,6,41791,79,1,4,2,2,Yes,Non-Travel,2,6,5,39,2,0,1,Part-Time,Yes
EMP01187,29,Male,Research & Development,Research Director,3,Marketing,Married,2,1,0,0,6,41261,73,1,4,4,1,Yes,Travel_Rarely,3,4,3,10,1,0,0,Full-Time,Yes
EMP01188,36,Female,Human Resources,HR Manager,4,Human Resources,Married,3,9,8,4,14,57084,77,1,3,3,1,Yes,Travel_Frequently,3,5,3,2,3,0,1,Full-Time,Yes
EMP01189,45,Female,Research & Development,Research Scientist,3,Life Sciences,Single,4,10,3,4,22,104932,35,2,4,4,4,Yes,Travel_Rarely,4,3,1,13,3,0,0,Full-Time,No
EMP01190,40,Male,Sales,Sales Representative,2,Medical,Single,4,6,4,3,19,77235,53,3,4,4,3,No,Travel_Rarely,3,0,1,38,4,0,1,Full-Time,No
EMP01191,47,Male,Sales,Sales Manager,3,Marketing,Married,4,22,17,17,26,104346,87,1,3,4,3,No,Travel_Rarely,3,5,7,27,2,1,1,Contract,No
EMP01192,21,Male,Research & Development,Research Scientist,1,Medical,Married,2,0,0,0,0,45180,93,1,4,3,2,No,Travel_Rarely,1,2,0,20,2,1,1,Full-Time,No
EMP01193,20,Male,Research & Development,Laboratory Technician,4,Technical Degree,Divorced,1,0,0,0,0,34008,85,2,3,3,3,No,Travel_Frequently,2,1,0,10,2,0,0,Full-Time,No
EMP01194,55,Male,Research & Development,Research Scientist,1,Other,Married,5,29,24,2,35,114058,41,3,3,4,4,No,Travel_Frequently,4,6,6,16,3,0,1,Full-Time,No
EMP01195,45,Female,Research & Development,Research Scientist,3,Other,Married,4,17,3,10,23,91953,64,3,2,3,1,No,Travel_Rarely,3,4,7,15,4,1,1,Full-Time,No
EMP01196,48,Female,Research & Development,Laboratory Technician,2,Marketing,Married,5,5,1,1,26,106072,35,3,4,2,3,No,Travel_Rarely,2,1,2,13,3,0,1,Full-Time,No
EMP01197,40,Female,Sales,Sales Representative,2,Marketing,Married,3,9,2,0,18,70241,94,2,3,2,2,No,Travel_Rarely,3,4,1,38,3,0,1,Full-Time,No
EMP01198,30,Male,Research & Development,Research Scientist,3,Technical Degree,Married,3,3,1,0,9,80118,89,3,2,3,1,No,Travel_Rarely,3,5,3,20,4,1,1,Full-Time,No
EMP01199,59,Female,Sales,Sales Manager,5,Human Resources,Married,5,35,21,17,38,89975,97,1,4,4,3,Yes,Travel_Frequently,4,2,1,24,2,0,0,Full-Time,No
EMP01200,30,Male,Human Resources,Human Resources,4,Marketing,Single,2,2,1,0,8,51419,58,2,3,2,2,Yes,Travel_Rarely,2,2,7,7,3,0,0,Full-Time,Yes
